FLO201004090,LAN,4,1,1,1,0,BX,0,0,uggld001,R,uggld001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,63/G,F,F,4,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,32
FLO201004090,LAN,4,1,2,2,0,BBX,0,0,bakej002,L,bakej002,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,1/G-,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,1,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,0,0,0,0,0,33
FLO201004090,LAN,5,0,0,1,1,CBX,0,0,dewib001,L,dewib001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,63/G,T,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,34
FLO201004090,LAN,5,0,1,0,0,X,0,0,martr004,R,martr004,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,9/F,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,35
FLO201004090,LAN,5,0,2,2,1,CBBX,0,0,kuroh001,R,kuroh001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,43/G-,F,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,36
FLO201004090,LAN,5,1,0,1,2,BFSX,0,0,rossc001,R,rossc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,E5/G,T,F,9,7,18,T,T,0,F,F,0,F,F,0,F,F,5,G,F,F,,1,5,F,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
FLO201004090,LAN,5,1,0,1,0,B11X,0,0,sancg001,R,sancg001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,rossc001,,,64(1)/FO/G,F,F,3,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,kuroh001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,38
FLO201004090,LAN,5,1,1,0,0,X,0,0,volsc001,R,volsc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,sancg001,,,34/SH/BG.1-2,F,F,1,9,2,T,F,0,T,F,1,F,F,0,F,F,3,G,T,F,,0,0,N,0,N,0,N,0,2,0,0,34,,,,F,F,F,F,F,F,F,F,F,kuroh001,,,F,F,F,F,F,,,,,0,4,0,0,3,0,0,0,0,39
FLO201004090,LAN,5,1,2,0,0,X,0,0,coghc001,L,coghc001,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,sancg001,,63/G,F,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,63,,,,F,F,F,F,F,F,F,F,F,,kuroh001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,40
FLO201004090,LAN,6,0,0,0,1,CX,0,0,furcr001,L,furcr001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,8/F,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,41
